,Open_0,High_0,Low_0,Adj Close_0,Open_1,High_1,Low_1,Adj Close_1,Open_2,High_2,Low_2,Adj Close_2,Open_3,High_3,Low_3,Adj Close_3,Open_4,High_4,Low_4,Adj Close_4
189,9277.19043,9325.110352,9208.799805,9256.259766,9258.450195,9437.709961,9258.450195,9370.070312,9368.410156,9371.959961,9290.339844,9337.950195,9334.330078,9334.330078,9216.879883,9241.450195,9236.05957,9424.110352,9221.019531,9361.610352
190,9258.450195,9437.709961,9258.450195,9370.070312,9368.410156,9371.959961,9290.339844,9337.950195,9334.330078,9334.330078,9216.879883,9241.450195,9236.05957,9424.110352,9221.019531,9361.610352,9362.290039,9406.5,9305.30957,9398.19043
191,9368.410156,9371.959961,9290.339844,9337.950195,9334.330078,9334.330078,9216.879883,9241.450195,9236.05957,9424.110352,9221.019531,9361.610352,9362.290039,9406.5,9305.30957,9398.19043,9398.040039,9401.969727,9232.830078,9321.400391
192,9334.330078,9334.330078,9216.879883,9241.450195,9236.05957,9424.110352,9221.019531,9361.610352,9362.290039,9406.5,9305.30957,9398.19043,9398.040039,9401.969727,9232.830078,9321.400391,9313.849609,9313.849609,9116.519531,9135.339844
193,9236.05957,9424.110352,9221.019531,9361.610352,9362.290039,9406.5,9305.30957,9398.19043,9398.040039,9401.969727,9232.830078,9321.400391,9313.849609,9313.849609,9116.519531,9135.339844,9134.360352,9233.509766,9134.360352,9217.94043
194,9362.290039,9406.5,9305.30957,9398.19043,9398.040039,9401.969727,9232.830078,9321.400391,9313.849609,9313.849609,9116.519531,9135.339844,9134.360352,9233.509766,9134.360352,9217.94043,9208.679688,9313.089844,9131.94043,9279.160156
195,9347.860352,9519.110352,9347.25,9505.959961,9506.179688,9587.730469,9486.230469,9509.280273,9509.209961,9620.0,9508.980469,9539.290039,9538.610352,9582.969727,9485.780273,9543.519531,9541.629883,9609.719727,9459.400391,9580.629883
196,9506.179688,9587.730469,9486.230469,9509.280273,9509.209961,9620.0,9508.980469,9539.290039,9538.610352,9582.969727,9485.780273,9543.519531,9541.629883,9609.719727,9459.400391,9580.629883,9582.740234,9630.200195,9495.980469,9544.200195
197,9538.610352,9582.969727,9485.780273,9543.519531,9541.629883,9609.719727,9459.400391,9580.629883,9582.740234,9630.200195,9495.980469,9544.200195,9542.910156,9543.05957,9436.129883,9496.280273,9492.320312,9557.950195,9292.080078,9310.599609
198,9541.629883,9609.719727,9459.400391,9580.629883,9582.740234,9630.200195,9495.980469,9544.200195,9542.910156,9543.05957,9436.129883,9496.280273,9492.320312,9557.950195,9292.080078,9310.599609,9306.209961,9330.929688,9262.299805,9280.669922
199,9582.740234,9630.200195,9495.980469,9544.200195,9542.910156,9543.05957,9436.129883,9496.280273,9492.320312,9557.950195,9292.080078,9310.599609,9306.209961,9330.929688,9262.299805,9280.669922,9282.030273,9350.269531,9252.929688,9344.610352
200,9492.320312,9557.950195,9292.080078,9310.599609,9306.209961,9330.929688,9262.299805,9280.669922,9282.030273,9350.269531,9252.929688,9344.610352,9345.360352,9445.719727,9321.629883,9441.269531,9440.129883,9511.019531,9439.980469,9497.339844
201,9345.360352,9445.719727,9321.629883,9441.269531,9440.129883,9511.019531,9439.980469,9497.339844,9496.589844,9577.219727,9476.179688,9547.219727,9546.540039,9633.0,9508.219727,9627.480469,9625.44043,9649.849609,9571.55957,9605.410156
202,9440.129883,9511.019531,9439.980469,9497.339844,9496.589844,9577.219727,9476.179688,9547.219727,9546.540039,9633.0,9508.219727,9627.480469,9625.44043,9649.849609,9571.55957,9605.410156,9598.080078,9631.110352,9535.959961,9626.799805
203,9626.419922,9713.709961,9580.929688,9683.410156,9683.709961,9799.719727,9679.179688,9791.709961,9789.820312,9854.580078,9749.459961,9783.919922,9784.75,9847.709961,9784.679688,9820.200195,9818.610352,9818.69043,9725.879883,9778.860352
204,9784.75,9847.709961,9784.679688,9820.200195,9818.610352,9818.69043,9725.879883,9778.860352,9779.610352,9843.400391,9771.910156,9829.870117,9830.629883,9917.990234,9740.839844,9748.549805,9749.990234,9805.389648,9666.030273,9707.44043
205,9830.629883,9917.990234,9740.839844,9748.549805,9749.990234,9805.389648,9666.030273,9707.44043,9706.679688,9735.929688,9641.009766,9665.19043,9663.230469,9823.669922,9663.230469,9789.360352,9789.740234,9834.480469,9739.110352,9742.200195
206,9706.679688,9735.929688,9641.009766,9665.19043,9663.230469,9823.669922,9663.230469,9789.360352,9789.740234,9834.480469,9739.110352,9742.200195,9741.830078,9776.820312,9608.589844,9712.280273,9711.599609,9711.669922,9500.370117,9509.280273
207,9663.230469,9823.669922,9663.230469,9789.360352,9789.740234,9834.480469,9739.110352,9742.200195,9741.830078,9776.820312,9608.589844,9712.280273,9711.599609,9711.669922,9500.370117,9509.280273,9507.620117,9524.780273,9430.080078,9487.669922
208,9741.830078,9776.820312,9608.589844,9712.280273,9711.599609,9711.669922,9500.370117,9509.280273,9507.620117,9524.780273,9430.080078,9487.669922,9488.730469,9625.05957,9481.089844,9599.75,9601.259766,9774.320312,9601.259766,9731.25
209,9711.599609,9711.669922,9500.370117,9509.280273,9507.620117,9524.780273,9430.080078,9487.669922,9488.730469,9625.05957,9481.089844,9599.75,9601.259766,9774.320312,9601.259766,9731.25,9725.69043,9740.320312,9675.620117,9725.580078
210,9601.259766,9774.320312,9601.259766,9731.25,9725.69043,9740.320312,9675.620117,9725.580078,9728.219727,9836.669922,9728.070312,9786.870117,9786.040039,9865.009766,9764.879883,9864.94043,9865.240234,9931.820312,9849.370117,9885.799805
211,9728.219727,9836.669922,9728.070312,9786.870117,9786.040039,9865.009766,9764.879883,9864.94043,9865.240234,9931.820312,9849.370117,9885.799805,9883.980469,9895.089844,9815.05957,9871.05957,9873.549805,10027.730469,9873.480469,10015.860352
212,9786.040039,9865.009766,9764.879883,9864.94043,9865.240234,9931.820312,9849.370117,9885.799805,9883.980469,9895.089844,9815.05957,9871.05957,9873.549805,10027.730469,9873.480469,10015.860352,10014.879883,10062.94043,9977.469727,10062.94043
213,9865.240234,9931.820312,9849.370117,9885.799805,9883.980469,9895.089844,9815.05957,9871.05957,9873.549805,10027.730469,9873.480469,10015.860352,10014.879883,10062.94043,9977.469727,10062.94043,10061.360352,10061.660156,9939.910156,9995.910156
214,9883.980469,9895.089844,9815.05957,9871.05957,9873.549805,10027.730469,9873.480469,10015.860352,10014.879883,10062.94043,9977.469727,10062.94043,10061.360352,10061.660156,9939.910156,9995.910156,9996.669922,10117.959961,9995.150391,10092.19043
215,9873.549805,10027.730469,9873.480469,10015.860352,10014.879883,10062.94043,9977.469727,10062.94043,10061.360352,10061.660156,9939.910156,9995.910156,9996.669922,10117.959961,9995.150391,10092.19043,10092.419922,10098.389648,9992.80957,10041.480469
216,10014.879883,10062.94043,9977.469727,10062.94043,10061.360352,10061.660156,9939.910156,9995.910156,9996.669922,10117.959961,9995.150391,10092.19043,10092.419922,10098.389648,9992.80957,10041.480469,10038.839844,10119.469727,9943.759766,9949.360352
217,10061.360352,10061.660156,9939.910156,9995.910156,9996.669922,10117.959961,9995.150391,10092.19043,10092.419922,10098.389648,9992.80957,10041.480469,10038.839844,10119.469727,9943.759766,9949.360352,9946.179688,10105.19043,9916.780273,10081.30957
218,10092.419922,10098.389648,9992.80957,10041.480469,10038.839844,10119.469727,9943.759766,9949.360352,9946.179688,10105.19043,9916.780273,10081.30957,10099.900391,10109.570312,9932.5,9972.179688,9972.330078,10072.320312,9849.450195,9867.959961
219,10038.839844,10119.469727,9943.759766,9949.360352,9946.179688,10105.19043,9916.780273,10081.30957,10099.900391,10109.570312,9932.5,9972.179688,9972.330078,10072.320312,9849.450195,9867.959961,9868.339844,9947.540039,9837.959961,9882.169922
220,9946.179688,10105.19043,9916.780273,10081.30957,10099.900391,10109.570312,9932.5,9972.179688,9972.330078,10072.320312,9849.450195,9867.959961,9868.339844,9947.540039,9837.959961,9882.169922,9881.110352,9902.419922,9758.080078,9762.69043
221,10099.900391,10109.570312,9932.5,9972.179688,9972.330078,10072.320312,9849.450195,9867.959961,9868.339844,9947.540039,9837.959961,9882.169922,9881.110352,9902.419922,9758.080078,9762.69043,9762.910156,9969.910156,9759.129883,9962.580078
222,9881.110352,9902.419922,9758.080078,9762.69043,9762.910156,9969.910156,9759.129883,9962.580078,9961.519531,9962.129883,9684.540039,9712.730469,9712.129883,9858.589844,9678.950195,9789.44043,9787.469727,9787.469727,9703.889648,9771.910156
223,9961.519531,9962.129883,9684.540039,9712.730469,9712.129883,9858.589844,9678.950195,9789.44043,9787.469727,9787.469727,9703.889648,9771.910156,9767.299805,9928.040039,9767.139648,9802.139648,9807.799805,10013.070312,9807.799805,10005.959961
224,9767.299805,9928.040039,9767.139648,9802.139648,9807.799805,10013.070312,9807.799805,10005.959961,10001.349609,10044.5,9936.80957,10023.419922,10020.620117,10228.230469,10020.620117,10226.94043,10223.009766,10260.799805,10197.69043,10246.969727
225,9807.799805,10013.070312,9807.799805,10005.959961,10001.349609,10044.5,9936.80957,10023.419922,10020.620117,10228.230469,10020.620117,10226.94043,10223.009766,10260.799805,10197.69043,10246.969727,10247.419922,10341.969727,10246.139648,10291.259766
226,10001.349609,10044.5,9936.80957,10023.419922,10020.620117,10228.230469,10020.620117,10226.94043,10223.009766,10260.799805,10197.69043,10246.969727,10247.419922,10341.969727,10246.139648,10291.259766,10289.820312,10321.639648,10171.240234,10197.469727
227,10247.419922,10341.969727,10246.139648,10291.259766,10289.820312,10321.639648,10171.240234,10197.469727,10197.849609,10305.69043,10192.030273,10270.469727,10267.530273,10434.240234,10267.450195,10406.959961,10404.769531,10438.169922,10361.990234,10437.419922
228,10197.849609,10305.69043,10192.030273,10270.469727,10267.530273,10434.240234,10267.450195,10406.959961,10404.769531,10438.169922,10361.990234,10437.419922,10426.269531,10432.660156,10360.099609,10426.30957,10425.330078,10425.330078,10256.110352,10332.44043
229,10426.269531,10432.660156,10360.099609,10426.30957,10425.330078,10425.330078,10256.110352,10332.44043,10327.910156,10342.719727,10271.679688,10318.160156,10320.129883,10495.610352,10320.049805,10450.950195,10451.25,10453.969727,10359.580078,10433.709961
230,10327.910156,10342.719727,10271.679688,10318.160156,10320.129883,10495.610352,10320.049805,10450.950195,10451.25,10453.969727,10359.580078,10433.709961,10432.959961,10481.480469,10420.94043,10464.400391,10452.230469,10452.230469,10231.25,10309.919922
231,10451.25,10453.969727,10359.580078,10433.709961,10432.959961,10481.480469,10420.94043,10464.400391,10452.230469,10452.230469,10231.25,10309.919922,10309.769531,10364.339844,10263.290039,10344.839844,10343.820312,10501.280273,10343.44043,10471.580078
232,10309.769531,10364.339844,10263.290039,10344.839844,10343.820312,10501.280273,10343.44043,10471.580078,10470.44043,10513.519531,10421.469727,10452.679688,10455.629883,10507.629883,10350.049805,10366.150391,10368.570312,10516.700195,10311.80957,10388.900391
233,10470.44043,10513.519531,10421.469727,10452.679688,10455.629883,10507.629883,10350.049805,10366.150391,10368.570312,10516.700195,10311.80957,10388.900391,10386.860352,10443.160156,10360.179688,10390.110352,10385.419922,10385.650391,10249.839844,10285.969727
234,10455.629883,10507.629883,10350.049805,10366.150391,10368.570312,10516.700195,10311.80957,10388.900391,10386.860352,10443.160156,10360.179688,10390.110352,10385.419922,10385.650391,10249.839844,10285.969727,10282.849609,10342.269531,10235.629883,10337.049805
235,10282.849609,10342.269531,10235.629883,10337.049805,10336.0,10444.599609,10335.769531,10405.830078,10403.410156,10484.049805,10400.080078,10471.5,10471.280273,10514.660156,10471.280273,10501.049805,10499.30957,10499.30957,10426.69043,10452.0
236,10403.410156,10484.049805,10400.080078,10471.5,10471.280273,10514.660156,10471.280273,10501.049805,10499.30957,10499.30957,10426.69043,10452.0,10449.80957,10509.969727,10427.589844,10441.120117,10439.990234,10440.05957,10307.959961,10308.259766
237,10414.669922,10479.820312,10414.589844,10464.929688,10464.320312,10492.05957,10437.799805,10466.44043,10467.120117,10522.05957,10461.679688,10520.089844,10517.910156,10551.610352,10506.339844,10547.080078,10547.830078,10580.330078,10544.280273,10545.410156
238,10464.320312,10492.05957,10437.799805,10466.44043,10467.120117,10522.05957,10461.679688,10520.089844,10517.910156,10551.610352,10506.339844,10547.080078,10547.830078,10580.330078,10544.280273,10545.410156,10544.360352,10550.700195,10505.660156,10548.509766
239,10571.110352,10612.370117,10505.209961,10606.860352,10606.400391,10619.400391,10554.330078,10618.19043,10620.30957,10676.230469,10591.589844,10663.990234,10662.860352,10663.080078,10568.839844,10627.259766,10628.089844,10709.259766,10614.490234,10680.769531
240,10606.400391,10619.400391,10554.330078,10618.19043,10620.30957,10676.230469,10591.589844,10663.990234,10662.860352,10663.080078,10568.839844,10627.259766,10628.089844,10709.259766,10614.490234,10680.769531,10680.160156,10723.769531,10666.860352,10710.549805
241,10620.30957,10676.230469,10591.589844,10663.990234,10662.860352,10663.080078,10568.839844,10627.259766,10628.089844,10709.259766,10614.490234,10680.769531,10680.160156,10723.769531,10666.860352,10710.549805,10706.990234,10709.94043,10561.05957,10609.650391
242,10662.860352,10663.080078,10568.839844,10627.259766,10628.089844,10709.259766,10614.490234,10680.769531,10680.160156,10723.769531,10666.860352,10710.549805,10706.990234,10709.94043,10561.05957,10609.650391,10608.370117,10729.889648,10591.969727,10725.429688
243,10628.089844,10709.259766,10614.490234,10680.769531,10680.160156,10723.769531,10666.860352,10710.549805,10706.990234,10709.94043,10561.05957,10609.650391,10608.370117,10729.889648,10591.969727,10725.429688,10719.69043,10719.919922,10517.299805,10603.150391
244,10719.69043,10719.919922,10517.299805,10603.150391,10603.910156,10614.94043,10374.69043,10389.879883,10389.580078,10389.580078,10157.639648,10172.980469,10175.099609,10256.870117,10171.769531,10196.860352,10195.349609,10285.129883,10155.599609,10194.290039
245,10603.910156,10614.94043,10374.69043,10389.879883,10389.580078,10389.580078,10157.639648,10172.980469,10175.099609,10256.870117,10171.769531,10196.860352,10195.349609,10285.129883,10155.599609,10194.290039,10194.290039,10255.05957,10104.360352,10236.160156
246,10389.580078,10389.580078,10157.639648,10172.980469,10175.099609,10256.870117,10171.769531,10196.860352,10195.349609,10285.129883,10155.599609,10194.290039,10194.290039,10255.05957,10104.360352,10236.160156,10236.919922,10258.830078,10055.080078,10120.459961
247,10175.099609,10256.870117,10171.769531,10196.860352,10195.349609,10285.129883,10155.599609,10194.290039,10194.290039,10255.05957,10104.360352,10236.160156,10236.919922,10258.830078,10055.080078,10120.459961,10122.040039,10239.339844,10043.75,10067.330078
248,10194.290039,10255.05957,10104.360352,10236.160156,10236.919922,10258.830078,10055.080078,10120.459961,10122.040039,10239.339844,10043.75,10067.330078,10068.990234,10190.889648,10068.910156,10185.530273,10186.129883,10314.839844,10173.589844,10296.849609
249,10122.040039,10239.339844,10043.75,10067.330078,10068.990234,10190.889648,10068.910156,10185.530273,10186.129883,10314.839844,10173.589844,10296.849609,10291.730469,10307.200195,10231.929688,10270.549805,10273.120117,10273.120117,9998.030273,10002.179688
250,10068.990234,10190.889648,10068.910156,10185.530273,10186.129883,10314.839844,10173.589844,10296.849609,10291.730469,10307.200195,10231.929688,10270.549805,10273.120117,10273.120117,9998.030273,10002.179688,10003.69043,10031.959961,9835.089844,10012.230469
251,10291.730469,10307.200195,10231.929688,10270.549805,10273.120117,10273.120117,9998.030273,10002.179688,10003.69043,10031.959961,9835.089844,10012.230469,10005.429688,10028.55957,9904.089844,9908.389648,9910.280273,10139.429688,9910.05957,10058.639648
252,10003.69043,10031.959961,9835.089844,10012.230469,10005.429688,10028.55957,9904.089844,9908.389648,9910.280273,10139.429688,9910.05957,10058.639648,10055.459961,10085.540039,9962.959961,10038.379883,10037.849609,10161.570312,9976.709961,10144.19043
253,9910.280273,10139.429688,9910.05957,10058.639648,10055.459961,10085.540039,9962.959961,10038.379883,10037.849609,10161.570312,9976.709961,10144.19043,10137.230469,10137.389648,9983.820312,10099.139648,10100.80957,10279.540039,10100.80957,10268.80957
254,10137.230469,10137.389648,9983.820312,10099.139648,10100.80957,10279.540039,10100.80957,10268.80957,10261.480469,10320.129883,10261.480469,10309.240234,10309.389648,10406.580078,10294.509766,10392.900391,10387.769531,10438.549805,10339.169922,10402.349609
255,10100.80957,10279.540039,10100.80957,10268.80957,10261.480469,10320.129883,10261.480469,10309.240234,10309.389648,10406.580078,10294.509766,10392.900391,10387.769531,10438.549805,10339.169922,10402.349609,10402.429688,10433.639648,10368.950195,10383.379883
256,10261.480469,10320.129883,10261.480469,10309.240234,10309.389648,10406.580078,10294.509766,10392.900391,10387.769531,10438.549805,10339.169922,10402.349609,10402.429688,10433.639648,10368.950195,10383.379883,10383.160156,10411.120117,10267.830078,10282.410156
257,10387.769531,10438.549805,10339.169922,10402.349609,10402.429688,10433.639648,10368.950195,10383.379883,10383.160156,10411.120117,10267.830078,10282.410156,10284.0,10393.509766,10283.929688,10374.160156,10366.599609,10366.679688,10185.830078,10321.030273
258,10366.599609,10366.679688,10185.830078,10321.030273,10321.410156,10353.450195,10272.290039,10325.259766,10326.099609,10413.990234,10326.099609,10403.790039,10404.160156,10456.919922,10389.429688,10405.980469,10406.280273,10469.540039,10376.580078,10396.759766
259,10623.410156,10644.19043,10570.509766,10642.150391,10642.530273,10693.990234,10621.900391,10685.980469,10686.360352,10767.980469,10686.360352,10733.669922,10733.44043,10784.0,10728.150391,10779.169922,10780.0,10819.900391,10694.219727,10741.980469
260,10887.620117,10887.839844,10825.419922,10836.150391,10837.509766,10955.480469,10834.19043,10841.209961,10841.290039,10909.379883,10816.429688,10850.360352,10849.230469,10916.639648,10849.230469,10895.860352,10895.019531,10940.219727,10866.830078,10907.419922
261,10849.230469,10916.639648,10849.230469,10895.860352,10895.019531,10940.219727,10866.830078,10907.419922,10907.339844,10907.419922,10832.830078,10856.629883,10857.30957,10956.389648,10857.30957,10927.070312,10927.450195,10988.05957,10923.969727,10973.549805
262,10907.339844,10907.419922,10832.830078,10856.629883,10857.30957,10956.389648,10857.30957,10927.070312,10927.450195,10988.05957,10923.969727,10973.549805,10972.490234,10987.379883,10927.519531,10969.990234,10961.950195,10962.660156,10845.450195,10897.519531
263,10972.490234,10987.379883,10927.519531,10969.990234,10961.950195,10962.660156,10845.450195,10897.519531,10896.990234,10949.360352,10844.089844,10927.070312,10926.919922,11000.980469,10926.919922,10997.349609,10996.75,11029.769531,10992.209961,11005.969727
264,10896.990234,10949.360352,10844.089844,10927.070312,10926.919922,11000.980469,10926.919922,10997.349609,10996.75,11029.769531,10992.209961,11005.969727,11006.719727,11038.919922,10947.769531,11019.419922,11020.700195,11125.219727,11020.629883,11123.110352
265,10926.919922,11000.980469,10926.919922,10997.349609,10996.75,11029.769531,10992.209961,11005.969727,11006.719727,11038.919922,10947.769531,11019.419922,11020.700195,11125.219727,11020.629883,11123.110352,11122.959961,11154.549805,11096.200195,11144.570312
266,11122.959961,11154.549805,11096.200195,11144.570312,11143.660156,11153.790039,10973.919922,11018.660156,11018.360352,11095.299805,10977.849609,11092.049805,11093.110352,11146.080078,11081.469727,11117.05957,11116.910156,11153.719727,11071.339844,11124.919922
267,11018.360352,11095.299805,10977.849609,11092.049805,11093.110352,11146.080078,11081.469727,11117.05957,11116.910156,11153.719727,11071.339844,11124.919922,11119.780273,11149.860352,11016.400391,11134.290039,11132.179688,11205.639648,11105.650391,11204.280273
268,11116.910156,11153.719727,11071.339844,11124.919922,11119.780273,11149.860352,11016.400391,11134.290039,11132.179688,11205.639648,11105.650391,11204.280273,11205.110352,11258.009766,11187.650391,11205.030273,11203.669922,11218.860352,10973.169922,10991.990234
269,11119.780273,11149.860352,11016.400391,11134.290039,11132.179688,11205.639648,11105.650391,11204.280273,11205.110352,11258.009766,11187.650391,11205.030273,11203.669922,11218.860352,10973.169922,10991.990234,10988.870117,11078.519531,10965.379883,11045.269531
270,11132.179688,11205.639648,11105.650391,11204.280273,11205.110352,11258.009766,11187.650391,11205.030273,11203.669922,11218.860352,10973.169922,10991.990234,10988.870117,11078.519531,10965.379883,11045.269531,11045.639648,11197.320312,11041.639648,11167.320312
271,11205.110352,11258.009766,11187.650391,11205.030273,11203.669922,11218.860352,10973.169922,10991.990234,10988.870117,11078.519531,10965.379883,11045.269531,11045.639648,11197.320312,11041.639648,11167.320312,11168.230469,11197.929688,10999.69043,11008.610352
272,11203.669922,11218.860352,10973.169922,10991.990234,10988.870117,11078.519531,10965.379883,11045.269531,11045.639648,11197.320312,11041.639648,11167.320312,11168.230469,11197.929688,10999.69043,11008.610352,11009.599609,11177.669922,11009.599609,11151.830078
273,10988.870117,11078.519531,10965.379883,11045.269531,11045.639648,11197.320312,11041.639648,11167.320312,11168.230469,11197.929688,10999.69043,11008.610352,11009.599609,11177.669922,11009.599609,11151.830078,11149.480469,11149.480469,10869.25,10926.769531
274,11045.639648,11197.320312,11041.639648,11167.320312,11168.230469,11197.929688,10999.69043,11008.610352,11009.599609,11177.669922,11009.599609,11151.830078,11149.480469,11149.480469,10869.25,10926.769531,10918.400391,10946.790039,10814.839844,10866.830078
275,11168.230469,11197.929688,10999.69043,11008.610352,11009.599609,11177.669922,11009.599609,11151.830078,11149.480469,11149.480469,10869.25,10926.769531,10918.400391,10946.790039,10814.839844,10866.830078,10868.120117,10879.759766,9869.620117,10520.320312
276,11149.480469,11149.480469,10869.25,10926.769531,10918.400391,10946.790039,10814.839844,10866.830078,10868.120117,10879.759766,9869.620117,10520.320312,10519.419922,10579.120117,10241.230469,10380.429688,10386.179688,10835.169922,10386.030273,10785.139648
277,10918.400391,10946.790039,10814.839844,10866.830078,10868.120117,10879.759766,9869.620117,10520.320312,10519.419922,10579.120117,10241.230469,10380.429688,10386.179688,10835.169922,10386.030273,10785.139648,10780.0,10874.540039,10685.379883,10748.259766
278,10868.120117,10879.759766,9869.620117,10520.320312,10519.419922,10579.120117,10241.230469,10380.429688,10386.179688,10835.169922,10386.030273,10785.139648,10780.0,10874.540039,10685.379883,10748.259766,10742.150391,10909.080078,10742.150391,10896.910156
279,10386.179688,10835.169922,10386.030273,10785.139648,10780.0,10874.540039,10685.379883,10748.259766,10742.150391,10909.080078,10742.150391,10896.910156,10896.610352,10920.269531,10771.69043,10782.950195,10780.679688,10780.75,10537.25,10620.160156
280,10780.0,10874.540039,10685.379883,10748.259766,10742.150391,10909.080078,10742.150391,10896.910156,10896.610352,10920.269531,10771.69043,10782.950195,10780.679688,10780.75,10537.25,10620.160156,10616.980469,10660.969727,10436.05957,10625.830078
281,10742.150391,10909.080078,10742.150391,10896.910156,10896.610352,10920.269531,10771.69043,10782.950195,10780.679688,10780.75,10537.25,10620.160156,10616.980469,10660.969727,10436.05957,10625.830078,10625.450195,10718.860352,10482.200195,10510.950195
282,10896.610352,10920.269531,10771.69043,10782.950195,10780.679688,10780.75,10537.25,10620.160156,10616.980469,10660.969727,10436.05957,10625.830078,10625.450195,10718.860352,10482.200195,10510.950195,10505.700195,10522.519531,10324.660156,10444.370117
283,10780.679688,10780.75,10537.25,10620.160156,10616.980469,10660.969727,10436.05957,10625.830078,10625.450195,10718.860352,10482.200195,10510.950195,10505.700195,10522.519531,10324.660156,10444.370117,10440.209961,10440.209961,10065.360352,10068.009766
284,10625.450195,10718.860352,10482.200195,10510.950195,10505.700195,10522.519531,10324.660156,10444.370117,10440.209961,10440.209961,10065.360352,10068.009766,10063.929688,10198.530273,9918.820312,10193.389648,10193.459961,10196.410156,10052.669922,10066.570312
285,10505.700195,10522.519531,10324.660156,10444.370117,10440.209961,10440.209961,10065.360352,10068.009766,10063.929688,10198.530273,9918.820312,10193.389648,10193.459961,10196.410156,10052.669922,10066.570312,10061.429688,10061.660156,9774.480469,10043.75
286,10440.209961,10440.209961,10065.360352,10068.009766,10063.929688,10198.530273,9918.820312,10193.389648,10193.459961,10196.410156,10052.669922,10066.570312,10061.429688,10061.660156,9774.480469,10043.75,10045.110352,10179.030273,9952.679688,9974.450195
287,10063.929688,10198.530273,9918.820312,10193.389648,10193.459961,10196.410156,10052.669922,10066.570312,10061.429688,10061.660156,9774.480469,10043.75,10045.110352,10179.030273,9952.679688,9974.450195,9971.730469,10264.200195,9971.730469,10258.990234
288,10193.459961,10196.410156,10052.669922,10066.570312,10061.429688,10061.660156,9774.480469,10043.75,10045.110352,10179.030273,9952.679688,9974.450195,9971.730469,10264.200195,9971.730469,10258.990234,10258.0,10258.0,10095.900391,10136.629883
289,10045.110352,10179.030273,9952.679688,9974.450195,9971.730469,10264.200195,9971.730469,10258.990234,10258.0,10258.0,10095.900391,10136.629883,10133.94043,10218.330078,10013.900391,10024.019531,10025.610352,10254.219727,10025.610352,10249.540039
290,9971.730469,10264.200195,9971.730469,10258.990234,10258.0,10258.0,10095.900391,10136.629883,10133.94043,10218.330078,10013.900391,10024.019531,10025.610352,10254.219727,10025.610352,10249.540039,10250.669922,10315.209961,10175.019531,10255.280273
291,10258.0,10258.0,10095.900391,10136.629883,10133.94043,10218.330078,10013.900391,10024.019531,10025.610352,10254.219727,10025.610352,10249.540039,10250.669922,10315.209961,10175.019531,10255.280273,10249.610352,10249.69043,9889.879883,9931.969727
292,10025.610352,10254.219727,10025.610352,10249.540039,10250.669922,10315.209961,10175.019531,10255.280273,10249.610352,10249.69043,9889.879883,9931.969727,9931.75,9982.379883,9810.299805,9816.490234,9812.94043,9953.660156,9757.549805,9939.980469
293,9931.75,9982.379883,9810.299805,9816.490234,9812.94043,9953.660156,9757.549805,9939.980469,9941.570312,10065.139648,9867.730469,9899.25,9901.669922,10185.830078,9901.669922,10172.530273,10166.780273,10215.980469,10082.709961,10211.070312
294,10211.830078,10328.669922,10186.209961,10190.889648,10192.400391,10408.320312,10192.400391,10404.769531,10404.240234,10429.030273,10332.599609,10409.459961,10409.980469,10441.200195,10319.219727,10434.169922,10435.0,10483.44043,10424.490234,10450.639648
295,10404.240234,10429.030273,10332.599609,10409.459961,10409.980469,10441.200195,10319.219727,10434.169922,10435.0,10483.44043,10424.490234,10450.639648,10452.459961,10594.160156,10395.549805,10442.410156,10441.950195,10493.570312,10283.400391,10293.519531
296,10452.459961,10594.160156,10395.549805,10442.410156,10441.950195,10493.570312,10283.400391,10293.519531,10293.299805,10368.040039,10227.240234,10298.44043,10297.080078,10298.05957,10128.849609,10152.799805,10153.480469,10202.910156,10081.080078,10143.80957
297,10441.950195,10493.570312,10283.400391,10293.519531,10293.299805,10368.040039,10227.240234,10298.44043,10297.080078,10298.05957,10128.849609,10152.799805,10153.480469,10202.910156,10081.080078,10143.80957,10143.049805,10201.929688,10101.410156,10138.519531
298,10153.480469,10202.910156,10081.080078,10143.80957,10143.049805,10201.929688,10101.410156,10138.519531,10135.719727,10135.799805,9811.919922,9870.299805,9868.339844,9908.919922,9753.839844,9774.019531,9773.269531,9795.480469,9621.889648,9732.530273
299,10143.049805,10201.929688,10101.410156,10138.519531,10135.719727,10135.799805,9811.919922,9870.299805,9868.339844,9908.919922,9753.839844,9774.019531,9773.269531,9795.480469,9621.889648,9732.530273,9732.530273,9770.870117,9614.320312,9686.480469
300,10135.719727,10135.799805,9811.919922,9870.299805,9868.339844,9908.919922,9753.839844,9774.019531,9773.269531,9795.480469,9621.889648,9732.530273,9732.530273,9770.870117,9614.320312,9686.480469,9686.480469,9858.129883,9659.009766,9743.620117
301,9868.339844,9908.919922,9753.839844,9774.019531,9773.269531,9795.480469,9621.889648,9732.530273,9732.530273,9770.870117,9614.320312,9686.480469,9686.480469,9858.129883,9659.009766,9743.620117,9743.620117,10026.599609,9736.700195,10018.280273
302,9732.530273,9770.870117,9614.320312,9686.480469,9686.480469,9858.129883,9659.009766,9743.620117,9743.620117,10026.599609,9736.700195,10018.280273,10019.259766,10139.860352,10019.259766,10138.990234,10138.990234,10201.769531,10118.410156,10198.030273
